(288, 'Core i3-12100TE', 'Intel Socket 1700', 7.39, '4 / 8', 2022, '35 W')
(289, 'Core i7-8700B', 'FCBGA1440', 7.38, '6 / 12', 2018, '65 W')
(290, 'Ryzen 5 2600E', 'AMD Socket AM4', 7.34, '6 / 12', 2018, '65 W')
(291, 'Core i3-13100E', 'Intel Socket 1700', 7.26, '4 / 8', 2023, '60 W')
(292, 'Core i5-10600T', 'FCLGA1200', 7.15, '6 / 12', 2020, '35 W')
(293, 'Core i7-6850K', 'FCLGA2011', 7.12, '6 / 12', 2016, '140 W')
(294, 'Ryzen 3 4300GE', 'AMD Socket AM4', 7.01, '4 / 8', 2020, '35 W')
(295, 'Ryzen 3 4100', 'AMD Socket AM4', 6.87, '4 / 8', 2022, '65 W')
(296, 'Ryzen 3 PRO 4350GE', 'AMD Socket AM4', 6.82, '4 / 8', 2020, '35 W')
(297, 'Ryzen 3 PRO 4350G', 'AMD Socket AM4', 6.81, '4 / 8', 2020, '65 W')
(298, 'Core i7-6800K', 'FCLGA2011', 6.69, '6 / 12', 2016, '140 W')
(299, 'Core i7-9700T', 'FCLGA1151', 6.67, '8 / 8', 2019, '35 W')
(300, 'Core i5-9600KF', 'FCLGA1151', 6.66, '6 / 6', 2019, '95 W')
(301, 'Core i5-9600K', 'FCLGA1151', 6.64, '6 / 6', 2018, '95 W')
(302, 'Ryzen 3 PRO 4355GE', 'AMD Socket AM4', 6.58, '4 / 8', 2022, '35 W')
(303, 'Core i5-9600', 'FCLGA1151', 6.5, '6 / 6', 2018, '65 W')
(304, 'Core i7-5930K', 'FCLGA2011', 6.45, '6 / 12', 2014, '140 W')
(305, 'Core i3-10325', 'FCLGA1200', 6.42, '4 / 8', 2021, '65 W')
(306, 'Core i7-8700T', 'FCLGA1151', 6.38, '6 / 12', 2018, '35 W')
(307, 'FX-9590', 'AMD Socket AM3+', 6.35, '8 / 8', 2013, '220 W')
(308, 'Core i5-8600K', 'FCLGA1151', 6.34, '6 / 6', 2017, '95 W')
(309, 'Core i5-10500T', 'FCLGA1200', 6.33, '6 / 12', 2020, '35 W')
(310, 'Ryzen 3 4300G', 'AMD Socket AM4', 6.32, '4 / 8', 2020, '65 W')
(311, 'Core i7-4960X', 'FCLGA2011', 6.25, '6 / 12', 2013, '130 W')
(312, 'Core i3-10320', 'FCLGA1200', 6.24, '4 / 8', 2020, '91 W')
(313, 'Core i5-8600', 'FCLGA1151', 6.22, '6 / 6', 2018, '65 W')
(314, 'Core i5-9500F', 'FCLGA1151', 6.19, '6 / 6', 2019, '65 W')
(315, 'Core i5-9500', 'FCLGA1151', 6.16, '6 / 6', 2018, '65 W')
(316, 'Core i7-5820K', 'FCLGA2011', 6.13, '6 / 12', 2014, '140 W')
(317, 'Core i5-10400T', 'FCLGA1200', 6.08, '6 / 12', 2020, '35 W')
(318, 'Core i5-9600T', 'FCLGA1151', 6.02, '6 / 6', 2019, '35 W')
(319, 'Core i7-7700K', 'FCLGA1151', 6.01, '4 / 8', 2017, '100 W')
(320, 'Core i7-7740X', 'FCLGA2066', 5.99, '4 / 8', 2017, '112 W')
(321, 'Core i5-8500', 'FCLGA1151', 5.95, '6 / 6', 2018, '65 W')
(322, 'Core i3-10305', 'FCLGA1200', 5.93, '4 / 8', 2021, '65 W')
(323, 'Core i5-9400F', 'FCLGA1151', 5.9, '6 / 6', 2019, '65 W')
(324, 'Ryzen 5 2500X', 'AMD Socket AM4', 5.89, '4 / 8', 2018, '65 W')
(325, 'Core i5-9400', 'FCLGA1151', 5.86, '6 / 6', 2018, '65 W')
(326, 'Core i7-4930K', 'FCLGA2011', 5.85, '6 / 12', 2013, '130 W')
(327, 'Core i5-8600T', 'FCLGA1151', 5.8, '6 / 6', 2018, '35 W')
(328, 'Core i3-10300', 'FCLGA1200', 5.79, '4 / 8', 2020, '62 W')
(329, 'Ryzen 5 3400G', 'AMD Socket AM4', 5.75, '4 / 8', 2019, '65 W')
(330, 'Core i7-3970X Extreme Edition', '', 5.75, '6 / 12', 2012, '150 W')
(331, 'Core i5-8400', 'FCLGA1151', 5.75, '6 / 6', 2017, '65 W')
(332, 'Ryzen 5 PRO 3400G', 'Socket AM4', 5.67, '4 / 8', 2019, '65 W')
(333, 'Ryzen 5 1500X', 'AMD Socket AM4', 5.67, '4 / 8', 2017, '65 W')
(334, 'Core i3-10105F', 'FCLGA1200', 5.57, '4 / 8', 2021, '65 W')
(335, 'Core i7-6700K', 'FCLGA1151', 5.57, '4 / 8', 2015, '91 W')
(336, 'Core i5-8500B', 'FCBGA1440', 5.54, '6 / 6', 2018, '65 W')
(337, 'Core i7-3960X Extreme Edition', '', 5.53, '6 / 12', 2011, '130 W')
(338, 'Ryzen 5 3400GE', 'AMD Socket AM4', 5.52, '4 / 8', 2019, '35 W')
(339, 'Ryzen 5 2400G', 'AMD Socket AM4', 5.45, '4 / 8', 2018, '65 W')
(340, 'Core i3-10100F', 'FCLGA1200', 5.44, '4 / 8', 2020, '65 W')
(341, 'Core i7-7700', 'FCLGA1151', 5.39, '4 / 8', 2017, '65 W')
(342, 'Core i3-10100', 'FCLGA1200', 5.38, '4 / 8', 2020, '65 W')
(343, 'Core i3-10105', 'FCLGA1200', 5.33, '4 / 8', 2021, '65 W')
(344, 'Ryzen Embedded V1807B', 'AMD Socket FP5', 5.33, '4 / 8', 2018, '45 W')
(345, 'Ryzen 5 PRO 2400G', 'AMD Socket AM4', 5.33, '4 / 8', 2018, '65 W')
(346, 'Core i7-3970X', 'FCLGA2011', 5.31, '6 / 12', 2012, '150 W')
(347, 'Ryzen Embedded R2544', 'AMD Socket FP5', 5.29, '4 / 8', 2022, '45 W')
(348, 'Core i7-3960X', 'FCLGA2011', 5.25, '6 / 12', 2011, '130 W')
(349, 'Core i5-9400T', 'FCLGA1151', 5.18, '6 / 6', 2018, '35 W')
(350, 'Core i7-3930K', 'FCLGA2011', 5.11, '6 / 12', 2011, '130 W')
(351, 'Core i5-9500T', 'FCLGA1151', 5.11, '6 / 6', 2018, '35 W')
(352, 'Ryzen 5 PRO 3400GE', 'AMD Socket AM4', 5.08, '4 / 8', 2019, '35 W')
(353, 'Core i3-10305T', 'FCLGA1200', 5.07, '4 / 8', 2021, '35 W')
(354, 'Core i7-6700', 'FCLGA1151', 5.03, '4 / 8', 2015, '65 W')
(355, 'Core i7-4790K', 'FCLGA1150', 5.03, '4 / 8', 2014, '88 W')
(356, 'Core i3-13100TE', 'Intel Socket 1700', 5.02, '4 / 8', 2023, '35 W')
(357, 'Ryzen Embedded V1756B', 'AMD Socket FP5', 4.99, '4 / 8', 2018, '45 W')
(358, 'Core i3-10105T', 'FCLGA1200', 4.94, '4 / 8', 2021, '35 W')
(359, 'Core i3-10300T', 'FCLGA1200', 4.91, '4 / 8', 2020, '35 W')
(360, 'Core i7-5950HQ', 'FCBGA1364', 4.88, '4 / 8', 2015, '47 W')
(361, 'Ryzen 5 1400', 'AMD Socket AM4', 4.82, '4 / 8', 2017, '65 W')
(362, 'Core i5-8500T', 'FCLGA1151', 4.81, '6 / 6', 2018, '35 W')
(363, 'Core i7-5775C', 'FCLGA1150', 4.8, '4 / 8', 2015, '65 W')
(364, 'Core i3-9350K', 'FCLGA1151', 4.8, '4 / 4', 2019, '91 W')
(365, 'Ryzen 5 PRO 2400GE', 'AMD Socket AM4', 4.79, '4 / 8', 2018, '35 W')
(366, 'Ryzen 3 2300X', 'AMD Socket AM4', 4.73, '4 / 4', 2018, '65 W')
(367, 'Core i7-7700T', 'FCLGA1151', 4.73, '4 / 8', 2017, '35 W')
(368, 'Core i3-9350KF', 'FCLGA1151', 4.71, '4 / 4', 2019, '91 W')
(369, 'Core i7-5775R', 'FCBGA1364', 4.7, '4 / 8', 2015, '65 W')
(370, 'Ryzen 5 2400GE', 'AMD Socket AM4', 4.67, '4 / 8', 2018, '35 W')
(371, 'Core i5-8400T', 'FCLGA1151', 4.65, '6 / 6', 2018, '35 W')
(372, 'Core i3-9320', 'FCLGA1151', 4.59, '4 / 4', 2019, '62 W')
(373, 'Ryzen 3 3200GE', 'AMD Socket AM4', 4.56, '4 / 4', 2019, '35 W')
(374, 'Core i3-10100T', 'FCLGA1200', 4.54, '4 / 8', 2020, '35 W')
(375, 'Core i7-4790', 'FCLGA1150', 4.53, '4 / 8', 2014, '84 W')
(376, 'Processor 300', 'FCLGA1700', 4.52, '2 / 4', 2024, '46 W')
(377, 'Core i7-4770K', 'FCLGA1150', 4.44, '4 / 8', 2013, '84 W')
(378, 'Core i3-9300', 'FCLGA1151', 4.44, '4 / 4', 2019, '62 W')
(379, 'Core i7-990X', 'FCLGA1366,LGA1366', 4.44, '6 / 12', 2011, '130 W')
(380, 'Core i7-4771', 'FCLGA1150', 4.44, '4 / 8', 2013, '84 W')
(381, 'Core i7-6700T', 'FCLGA1151', 4.43, '4 / 8', 2015, '35 W')
(382, 'Ryzen 3 3200G', 'AMD Socket AM4', 4.43, '4 / 4', 2019, '65 W')
(383, 'Core i7-4770', 'FCLGA1150', 4.4, '4 / 8', 2013, '84 W')
(384, 'Core i5-7640X', 'FCLGA2066', 4.39, '4 / 4', 2017, '112 W')
(385, 'Core i7-6820EQ', '', 4.38, '4 / 8', 2015, '45 W')
(386, 'Athlon Gold PRO 3150GE', 'AMD Socket AM4', 4.37, '4 / 4', 2020, '35 W')
(387, 'Core i7-4790S', 'FCLGA1150', 4.36, '4 / 8', 2014, '65 W')
(388, 'Ryzen 3 1300X', 'AMD Socket AM4', 4.34, '4 / 4', 2017, '65 W')
(389, 'Athlon Gold 3150G', 'AMD Socket AM4', 4.32, '4 / 4', 2020, '65 W')
(390, 'Core i3-8350K', 'FCLGA1151', 4.28, '4 / 4', 2017, '91 W')
(391, 'Ryzen 3 PRO 3200GE', 'AMD Socket AM4', 4.28, '4 / 4', 2019, '35 W')
(392, 'Core i7-980', 'FCLGA1366,LGA1366', 4.28, '6 / 12', 2011, '130 W')
(393, 'Core i7-5850HQ', 'FCBGA1364', 4.28, '4 / 8', 2015, '47 W')
(394, 'Core i7-980X', 'FCLGA1366', 4.26, '6 / 12', 2010, '130 W')
(395, 'Ryzen Embedded R2514', 'AMD Socket FP5', 4.25, '4 / 8', 2022, '15 W')
(396, 'Core i5-7600K', 'FCLGA1151', 4.25, '4 / 4', 2017, '91 W')
(397, 'Core i3-9100E', 'Intel Socket 1151', 4.22, '4 / 4', 2018, '65 W')
(398, 'Ryzen 3 2200G', 'AM4', 4.21, '4 / 4', 2018, '65 W')
(399, 'Core i7-4770S', 'FCLGA1150', 4.2, '4 / 8', 2013, '65 W')
(400, 'Ryzen 3 PRO 3200G', 'Socket AM4', 4.2, '4 / 4', 2019, '65 W')
(401, 'Core i3-9100F', 'FCLGA1151', 4.2, '4 / 4', 2019, '65 W')
(402, 'Pentium Gold G7400', 'FCLGA1700', 4.19, '2 / 4', 2022, '46 W')
(403, 'Ryzen Embedded V1605B', 'AMD Socket FP5', 4.19, '4 / 8', 2018, '15 W')
(404, 'Ryzen 3 PRO 2200G', 'Socket AM4', 4.18, '4 / 4', 2018, '65 W')
(405, 'Core i3-9100', 'FCLGA1151', 4.12, '4 / 4', 2018, '65 W')
(406, 'FX-8120', 'AMD Socket AM3+', 4.11, '8 / 8', 2011, '125 W')
(407, 'Core i7-4770R', 'FCBGA1364', 4.09, '4 / 8', 2013, '65 W')
(408, 'Core i7-970', 'FCLGA1366', 4.08, '6 / 12', 2010, '130 W')
(409, 'Core i5-7600', 'FCLGA1151', 4.08, '4 / 4', 2017, '65 W')
(410, 'Core i7-4820K', 'FCLGA2011', 4.04, '4 / 8', 2013, '130 W')
(411, 'Core i7-3770K', 'FCLGA1155', 4.03, '4 / 8', 2012, '77 W')
(412, 'Ryzen 3 PRO 2200GE', 'AMD Socket AM4', 4.02, '4 / 4', 2018, '35 W')
(413, 'Core i7-3770', 'FCLGA1155', 4.0, '4 / 8', 2012, '77 W')
(414, 'Ryzen 3 1200', 'AMD Socket AM4', 3.99, '4 / 4', 2017, '65 W')
(415, 'Core i5-7500', 'FCLGA1151', 3.97, '4 / 4', 2017, '65 W')
(416, 'Core i7-4790T', 'FCLGA1150', 3.96, '4 / 8', 2014, '45 W')
(417, 'Core i3-8300', 'FCLGA1151', 3.96, '4 / 4', 2018, '62 W')
(418, 'Core i5-6600K', 'FCLGA1151', 3.93, '4 / 4', 2015, '91 W')
(419, 'FX-9370', 'AMD Socket AM3+', 3.93, '8 / 8', 2013, '220 W')
(420, 'Processor 300T', 'FCLGA1700', 3.87, '2 / 4', 2024, '35 W')
(421, 'Core i7-3770S', 'FCLGA1155', 3.86, '4 / 8', 2012, '65 W')
(422, 'Core i7-6700TE', 'Intel Socket 1151', 3.84, '4 / 8', 2015, '35 W')
(423, 'FX-8370', 'AMD Socket AM3+', 3.83, '8 / 8', 2014, '125 W')
(424, 'Core i3-9300T', 'FCLGA1151', 3.81, '4 / 4', 2019, '35 W')
(425, 'Core i3-8100', 'FCLGA1151', 3.8, '4 / 4', 2017, '62 W')
(426, 'Core i5-6600', 'FCLGA1151', 3.78, '4 / 4', 2015, '35 W')
(427, 'Core i7-5700HQ', 'FCBGA1364', 3.76, '4 / 8', 2015, '47 W')
(428, 'Ryzen Embedded R2314', 'AMD Socket FP5', 3.7, '4 / 4', 2022, '15 W')
(429, 'FX-8350', 'AMD Socket AM3+', 3.7, '8 / 8', 2012, '125 W')
(430, 'Core i7-4770T', 'FCLGA1150', 3.66, '4 / 8', 2013, '45 W')
(431, 'Ryzen 3 2200GE', 'AMD Socket AM4', 3.65, '4 / 4', 2018, '35 W')
(432, 'Core i5-7600T', 'FCLGA1151', 3.65, '4 / 4', 2017, '35 W')
(433, 'Core i7-3820', 'FCLGA2011', 3.6, '4 / 8', 2012, '130 W')
(434, 'Phenom II X6 1100T BE', 'AMD Socket AM3', 3.58, '6 / 6', 2010, '125 W')
(435, 'Core i7-2700K', 'LGA1155', 3.58, '4 / 8', 2011, '95 W')
(436, 'Core i5-7440EQ', '', 3.56, '4 / 4', 2017, '45 W')
(437, 'Athlon Gold PRO 3150G', 'AMD Socket AM4', 3.55, '4 / 4', 2020, '65 W')
(438, 'Core i5-4690K', 'FCLGA1150', 3.55, '4 / 4', 2014, '88 W')
(439, 'Core i5-5675C', 'FCLGA1150', 3.52, '4 / 4', 2015, '65 W')
(440, 'Core i5-6500', 'FCLGA1151', 3.51, '4 / 4', 2015, '65 W')
(441, 'Core i5-6600T', 'FCLGA1151', 3.49, '4 / 4', 2015, '35 W')
(442, 'Core i3-8300T', 'FCLGA1151', 3.48, '4 / 4', 2018, '35 W')
(443, 'Core i5-4670K', 'FCLGA1150', 3.47, '4 / 4', 2013, '84 W')
(444, 'Core i5-4690', 'FCLGA1150', 3.47, '4 / 4', 2014, '84 W')
(445, 'Core i5-5675R', 'FCBGA1364', 3.47, '4 / 4', 2015, '65 W')
(446, 'Core i3-9100T', 'FCLGA1151', 3.46, '4 / 4', 2018, '35 W')
(447, 'Core i7-6822EQ', '', 3.46, '4 / 8', 2015, '25 W')
(448, 'Pentium Gold G7400T', 'FCLGA1700', 3.45, '2 / 4', 2022, '35 W')
(449, 'Core i5-4690S', 'FCLGA1150', 3.45, '4 / 4', 2014, '65 W')
(450, 'Core i7-4785T', 'FCLGA1150', 3.43, '4 / 8', 2013, '35 W')
(451, 'Core i5-4670', 'FCLGA1150', 3.43, '4 / 4', 2013, '84 W')
(452, 'Core i7-2600K', 'LGA1155', 3.42, '4 / 8', 2011, '95 W')
(453, 'Core i5-7400', 'FCLGA1151', 3.41, '4 / 4', 2017, '65 W')
(454, 'Core i7-3770T', 'FCLGA1155', 3.39, '4 / 8', 2012, '45 W')
(455, 'FX-8320', 'AMD Socket AM3+', 3.39, '8 / 8', 2012, '125 W')
(456, 'Core i5-6400', 'FCLGA1151', 3.38, '4 / 4', 2015, '65 W')
(457, 'Core i5-6440EQ', '', 3.36, '4 / 4', 2015, '45 W')
(458, 'Core i5-4590', 'FCLGA1150', 3.35, '4 / 4', 2014, '84 W')
(459, 'Core i5-6402P', 'FCLGA1151', 3.35, '4 / 4', 2015, '65 W')
(460, 'Core i7-2600', 'LGA1155', 3.33, '4 / 8', 2011, '95 W')
(461, 'FX-8300', 'AMD Socket AM3+', 3.33, '8 / 8', 2012, '95 W')
(462, 'FX-8370E', 'AMD Socket AM3+', 3.32, '8 / 8', 2014, '95 W')
(463, 'FX-8150', 'AMD Socket AM3+', 3.3, '8 / 8', 2011, '125 W')
(464, 'Core i3-8100T', 'FCLGA1151', 3.29, '4 / 4', 2018, '35 W')
(465, 'Core i5-4670R', 'FCBGA1364', 3.26, '4 / 4', 2013, '65 W')
(466, 'Core i5-4570', 'FCLGA1150', 3.26, '4 / 4', 2013, '84 W')
(467, 'Core i5-4670S', 'FCLGA1150', 3.25, '4 / 4', 2013, '65 W')
(468, 'Core i5-7500T', 'FCLGA1151', 3.25, '4 / 4', 2017, '35 W')
(469, 'Core i5-4590S', 'FCLGA1150', 3.2, '4 / 4', 2014, '65 W')
(470, 'Core i7-4765T', 'FCLGA1150', 3.19, '4 / 8', 2013, '35 W')
(471, 'Core i5-5575R', 'FCBGA1364', 3.18, '4 / 4', 2015, '65 W')
(472, 'Core i5-4570S', 'FCLGA1150', 3.13, '4 / 4', 2013, '65 W')
(473, 'Core i7-4770TE', 'Intel Socket 1150', 3.11, '4 / 8', 2013, '45 W')
(474, 'Phenom II X6 1055T (95W)', 'AMD Socket AM3', 3.1, '6 / 6', 2010, '95 W')
(475, 'Core i5-3570K', 'FCLGA1155', 3.09, '4 / 4', 2012, '77 W')
(476, 'FX-8320E', 'AMD Socket AM3+', 3.09, '8 / 8', 2014, '95 W')
(477, 'Core i3-7350K', 'FCLGA1151', 3.08, '2 / 4', 2017, '60 W')
(478, 'Core i5-3570', 'FCLGA1155', 3.08, '4 / 4', 2012, '77 W')
(479, 'Core i5-4460', 'FCLGA1150', 3.06, '4 / 4', 2014, '84 W')
(480, 'FX-8140', 'AMD Socket AM3+', 3.03, '8 / 8', 2012, '95 W')
(481, 'Core i5-7442EQ', '', 3.01, '4 / 4', 2017, '25 W')
(482, 'Core i3-7320', 'FCLGA1151', 3.01, '2 / 4', 2017, '51 W')
(483, 'Core i5-6500TE', 'Intel Socket 1151', 3.0, '4 / 4', 2015, '35 W')
(484, 'Core i5-3550', 'FCLGA1155', 2.99, '4 / 4', 2012, '77 W')
(485, 'Core i5-4440', 'FCLGA1150', 2.99, '4 / 4', 2013, '84 W')
(486, 'Core i5-6500T', 'FCLGA1151', 2.97, '4 / 4', 2015, '35 W')
(487, 'Core i5-7400T', 'FCLGA1151', 2.93, '4 / 4', 2017, '35 W')
(488, 'Core i5-3470', 'FCLGA1155', 2.91, '4 / 4', 2012, '77 W')
(489, 'Core i5-4430', 'FCLGA1150', 2.91, '4 / 4', 2013, '84 W')
(490, 'Core i5-3570S', 'FCLGA1155', 2.89, '4 / 4', 2012, '65 W')
(491, 'Athlon Silver PRO 3125GE', 'AMD Socket AM4', 2.89, '2 / 4', 2020, '35 W')
(492, 'Core i5-4460S', 'FCLGA1150', 2.88, '4 / 4', 2014, '65 W')
(493, 'FX-6350', 'AMD Socket AM3+', 2.88, '6 / 6', 2013, '125 W')
(494, 'Core i7-2600S', 'LGA1155', 2.88, '4 / 8', 2011, '65 W')
(495, 'Core i5-4690T', 'FCLGA1150', 2.87, '4 / 4', 2014, '45 W')
(496, 'Core i5-4570R', 'FCBGA1364', 2.85, '4 / 4', 2013, '65 W')
(497, 'Athlon Silver 3050GE', 'AMD Socket AM4', 2.83, '2 / 4', 2020, '35 W')
(498, 'Athlon 240GE', 'AMD Socket AM4', 2.83, '2 / 4', 2018, '35 W')
(499, 'Core i3-7300', 'FCLGA1151', 2.82, '2 / 4', 2017, '51 W')
(500, 'Core i5-3450', 'FCLGA1155', 2.81, '4 / 4', 2012, '77 W')
(501, 'Pentium Gold G6605', 'FCLGA1200', 2.8, '2 / 4', 2021, '58 W')
(502, 'Core i3-6320', 'FCLGA1151', 2.8, '2 / 4', 2015, '51 W')
(503, 'Core i5-6442EQ', '', 2.79, '4 / 4', 2015, '25 W')
(504, 'Celeron G6900', 'FCLGA1700', 2.79, '2 / 2', 2022, '46 W')
(505, 'Athlon 3000G', 'AMD Socket AM4', 2.78, '2 / 4', 2019, '35 W')
(506, 'Core i5-4670T', 'FCLGA1150', 2.77, '4 / 4', 2013, '45 W')
(507, 'Core i5-3550S', 'FCLGA1155', 2.76, '4 / 4', 2012, '65 W')
(508, 'FX-6330', 'AMD Socket AM3+', 2.76, '6 / 6', 2015, '125 W')
(509, 'Core i3-7101E', 'FCLGA1151', 2.76, '2 / 4', 2017, '54 W')
(510, 'Athlon 220GE', 'AMD Socket AM4', 2.76, '2 / 4', 2018, '35 W')
(511, 'Core i5-3470S', 'FCLGA1155', 2.73, '4 / 4', 2012, '65 W')
(512, 'Core i5-3450S', 'FCLGA1155', 2.73, '4 / 4', 2012, '65 W')
(513, 'Core i3-9100TE', 'Intel Socket 1151', 2.73, '4 / 4', 2019, '35 W')
(514, 'Core i5-4440S', 'FCLGA1150', 2.73, '4 / 4', 2013, '65 W')
(515, 'Pentium Gold G6505', 'FCLGA1200', 2.72, '2 / 4', 2021, '58 W')
(516, 'Core i5-4430S', 'FCLGA1150', 2.71, '4 / 4', 2013, '65 W')
(517, 'FX-6130', 'AMD Socket AM3+', 2.71, '6 / 6', 2012, '95 W')
(518, 'Core i3-6300', 'FCLGA1151', 2.7, '2 / 4', 2015, '51 W')
(519, 'Athlon PRO 300GE', 'Socket AM4', 2.7, '2 / 4', 2019, '35 W')
(520, 'Core i3-7100', 'FCLGA1151', 2.69, '2 / 4', 2017, '51 W')
(521, 'Core i5-3350P', 'FCLGA1155', 2.68, '4 / 4', 2012, '69 W')
(522, 'Pentium Gold G6600', 'FCLGA1200', 2.67, '2 / 4', 2020, '58 W')
(523, 'Core i5-3475S', 'FCLGA1155', 2.67, '4 / 4', 2012, '65 W')
(524, 'Core i5-6400T', 'FCLGA1151', 2.66, '4 / 4', 2015, '35 W')
(525, 'Core i5-2450P', 'FCLGA1155,LGA1155', 2.66, '4 / 4', 2012, '95 W')
(526, 'Celeron G6900E', 'Intel Socket 1700', 2.66, '2 / 2', 2022, '46 W')
(527, 'Pentium Gold G5620', 'FCLGA1151', 2.66, '2 / 4', 2019, '51 W')
(528, 'Core i3-6100', 'FCLGA1151', 2.66, '2 / 4', 2015, '51 W')
(529, 'Core i5-3340', 'FCLGA1155', 2.64, '4 / 4', 2013, '77 W')
(530, 'Pentium Gold G6405', 'FCLGA1200', 2.63, '2 / 4', 2021, '15 W')
(531, 'Core i5-2550K', 'FCLGA1155,LGA1155', 2.6, '4 / 4', 2012, '95 W')
(532, 'Core i3-7300T', 'FCLGA1151', 2.59, '2 / 4', 2017, '35 W')
(533, 'Pentium Gold G6500', 'FCLGA1200', 2.58, '2 / 4', 2020, '58 W')
(534, 'FX-6300', 'AMD Socket AM3+', 2.58, '6 / 6', 2012, '95 W')
(535, 'Pentium Gold G6400', 'FCLGA1200', 2.57, '2 / 4', 2020, '58 W')
(536, 'Core i5-2500K', 'LGA1155', 2.57, '4 / 4', 2011, '95 W')
(537, 'Core i5-2500', 'LGA1155', 2.57, '4 / 4', 2011, '95 W')
(538, 'Athlon 200GE', 'AMD Socket AM4', 2.57, '2 / 4', 2018, '35 W')
(539, 'Celeron N5095A', 'BGA1338', 2.56, '4 / 4', 2021, '15 W')
(540, 'Core i5-3330', 'FCLGA1155', 2.56, '4 / 4', 2012, '77 W')
(541, 'FX-6200', 'AMD Socket AM3+', 2.54, '6 / 6', 2012, '125 W')
(542, 'FX-8100', 'AMD Socket AM3+', 2.54, '8 / 8', 2011, '95 W')
(543, 'Celeron N5095', 'FCBGA1338', 2.54, '4 / 4', 2021, '15 W')
(544, 'Core i5-4590T', 'FCLGA1150', 2.53, '4 / 4', 2014, '35 W')
(545, 'Celeron N5105', 'FCBGA1338', 2.52, '4 / 4', 2021, '10 W')
(546, 'Core i3-6300T', 'FCLGA1151', 2.49, '2 / 4', 2015, '35 W')
(547, 'Core i3-6098P', 'FCLGA1151', 2.49, '2 / 4', 2015, '54 W')
(548, 'A8-5500B', 'AMD Socket FM2', 2.47, '4 / 4', 2012, '65 W')
(549, 'Core i5-3570T', 'FCLGA1155', 2.47, '4 / 4', 2012, '45 W')
(550, 'Core i3-7101TE', 'FCLGA1151', 2.47, '2 / 4', 2017, '35 W')
(551, 'Core i5-3340S', 'FCLGA1155', 2.46, '4 / 4', 2013, '65 W')
(552, 'FX-6120', 'AMD Socket AM3+', 2.44, '6 / 6', 2012, '95 W')
(553, 'Core i5-2380P', 'FCLGA1155,LGA1155', 2.43, '4 / 4', 2012, '95 W')
(554, 'Core i5-3330S', 'FCLGA1155', 2.43, '4 / 4', 2012, '77 W')
(555, 'PRO A12-8870', 'AMD Socket AM4', 2.42, '4 / 4', 2016, '65 W')
(556, 'Pentium Gold G5600', 'FCLGA1151', 2.42, '2 / 4', 2018, '51 W')
(557, 'Pentium Gold G6500T', 'FCLGA1200', 2.41, '2 / 4', 2020, '35 W')
(558, 'Core i5-2400', 'LGA1155', 2.41, '4 / 4', 2011, '95 W')
(559, 'Core i3-4370', 'FCLGA1150', 2.41, '2 / 4', 2014, '54 W')
(560, 'Ryzen Embedded R2312', 'AMD Socket FP5', 2.41, '2 / 4', 2022, '15 W')
(561, 'Pentium Gold G5500', 'FCLGA1151', 2.39, '2 / 4', 2018, '51 W')
(562, 'Celeron G6900T', 'FCLGA1700', 2.37, '2 / 2', 2022, '35 W')
(563, 'Core i5-3335S', 'Intel Socket 1155', 2.36, '4 / 4', 2012, '65 W')
(564, 'Athlon X4 845', 'AMD Socket FM2+', 2.36, '4 / 4', 2016, '65 W')
(565, 'Core i3-7100T', 'FCLGA1151', 2.35, '2 / 4', 2017, '35 W')
(566, 'Athlon PRO 200GE', 'AMD Socket AM4', 2.35, '2 / 2', 2018, '35 W')
(567, 'Pentium Gold G5420', 'FCLGA1151', 2.35, '2 / 4', 2019, '54 W')
(568, 'Pentium G4620', 'FCLGA1151', 2.34, '2 / 4', 2017, '51 W')
(569, 'PRO A10-8850B', 'AMD Socket FM2+', 2.34, '4 / 4', 2015, '95 W')
(570, 'Pentium Gold G5400', 'FCLGA1151', 2.33, '2 / 4', 2018, '51 W')
(571, 'PRO A12-9800', 'AMD Socket AM4', 2.31, '4 / 4', 2016, '65 W')
(572, 'Pentium Gold G6505T', 'FCLGA1200', 2.31, '2 / 4', 2021, '35 W')
(573, 'FX-6100', 'AMD Socket AM3+', 2.3, '6 / 6', 2011, '95 W')
(574, 'Core i5-2320', 'LGA1155', 2.29, '4 / 4', 2011, '95 W')
(575, 'Athlon X4 880K', 'AMD Socket FM2+', 2.28, '4 / 4', 2015, '95 W')
(576, 'Core i3-4360', 'FCLGA1150', 2.28, '2 / 4', 2014, '54 W')
(577, 'Core i5-2310', 'LGA1155', 2.28, '4 / 4', 2011, '95 W')
(578, 'Core i3-6100T', 'FCLGA1151', 2.28, '2 / 4', 2015, '35 W')
(579, 'PRO A10-9700', 'AMD Socket AM4', 2.27, '4 / 4', 2017, '65 W')
(580, 'A12-9800', 'AMD Socket AM4', 2.27, '4 / 4', 2017, '65 W')
(581, 'Core i3-4170', 'FCLGA1150', 2.26, '2 / 4', 2014, '54 W')
(582, 'Core i5-4460T', 'FCLGA1150', 2.26, '4 / 4', 2014, '35 W')
(583, 'Core i3-4350', 'FCLGA1150', 2.25, '2 / 4', 2014, '54 W')
(584, 'Pentium G4600', 'FCLGA1151', 2.25, '2 / 4', 2017, '51 W')
(585, 'Pentium Gold G5600T', 'FCLGA1151', 2.24, '2 / 4', 2019, '35 W')
