['914', 'Core i3-14100T', 'desktop', 'FCLGA1700', '8.56', '4 / 8', '2024', '35 W']
['918', 'Core i5-10600', 'desktop', 'FCLGA1200', '8.53', '6 / 12', '2020', '65 W']
['919', 'Core i5-11400T', 'desktop', 'FCLGA1200', '8.50', '6 / 12', '2021', '35 W']
['921', 'Core i7-8700K', 'desktop', 'FCLGA1151', '8.49', '6 / 12', '2017', '95 W']
['925', 'Core i3-13100', 'desktop', 'FCLGA1700', '8.44', '4 / 8', '2023', '60 W']
['933', 'Ryzen 3 3300X', 'desktop', 'AMD Socket AM4', '8.38', '4 / 8', '2020', '65 W']
['934', 'Ryzen 5 PRO 2600', 'desktop', 'AMD Socket AM4', '8.37', '6 / 12', '2018', '65 W']
['936', 'Core i3-12100', 'desktop', 'FCLGA1700', '8.33', '4 / 8', '2022', '60 W']
['941', 'Core i5-10500', 'desktop', 'FCLGA1200', '8.30', '6 / 12', '2020', '65 W']
['942', 'Core i7-9700', 'desktop', 'FCLGA1151', '8.28', '8 / 8', '2019', '65 W']
['944', 'Core i7-9700F', 'desktop', 'FCLGA1151', '8.27', '8 / 8', '2019', '65 W']
['946', 'Ryzen 5 2600', 'desktop', 'AMD Socket AM4', '8.23', '6 / 12', '2018', '65 W']
['950', 'Ryzen 5 3500X', 'desktop', 'AMD Socket AM4', '8.22', '6 / 6', '2019', '65 W']
['951', 'Core i9-9900T', 'desktop', 'FCLGA1151', '8.21', '8 / 16', '2019', '35 W']
['952', 'Core i3-12300T', 'desktop', 'FCLGA1700', '8.21', '4 / 8', '2022', '35 W']
['955', 'Ryzen 3 5300GE', 'desktop', 'Socket AM4', '8.16', '4 / 8', '−', '35 W']
['957', 'Ryzen 5 1600X', 'desktop', 'AMD Socket AM4', '8.14', '6 / 12', '2017', '95 W']
['958', 'Core i5-10400F', 'desktop', 'FCLGA1200', '8.13', '6 / 12', '2020', '65 W']
['960', 'Ryzen Embedded V2516', 'desktop', 'AMD Socket FP6', '8.12', '6 / 12', '2020', '10 W']
['963', 'Ryzen 3 5300G', 'desktop', 'AMD Socket AM4', '8.09', '4 / 8', '2021', '65 W']
['967', 'Core i7-5960X', 'desktop', 'FCLGA2011', '8.08', '8 / 16', '2014', '140 W']
['968', 'Core i3-13100T', 'desktop', 'FCLGA1700', '8.07', '4 / 8', '2023', '35 W']
['969', 'Core i7-7800X', 'desktop', 'FCLGA2066', '8.04', '6 / 12', '2017', '140 W']
['972', 'Core i7-8700', 'desktop', 'FCLGA1151', '7.99', '6 / 12', '2018', '65 W']
['973', 'Ryzen 5 3500', 'desktop', 'Socket AM4', '7.99', '6 / 6', '−', '65 W']
['974', 'Core i7-10700T', 'desktop', 'FCLGA1200', '7.97', '8 / 16', '2020', '35 W']
['979', 'Ryzen 3 PRO 5350GE', 'desktop', 'AMD Socket AM4', '7.90', '4 / 8', '2021', '35 W']
['980', 'Core i7-9700E', 'desktop', 'Intel Socket 1151', '7.88', '8 / 8', '2019', '65 W']
['983', 'Core i3-12100T', 'desktop', 'FCLGA1700', '7.85', '4 / 8', '2022', '35 W']
['993', 'Core i5-11500T', 'desktop', 'FCLGA1200', '7.73', '6 / 12', '2021', '35 W']
['995', 'Ryzen 5 1600', 'desktop', 'AMD Socket AM4', '7.66', '6 / 12', '2017', '65 W']
['1000', 'Core i5-10505', 'desktop', 'FCLGA1200', '7.59', '6 / 12', '2021', '65 W']
['1005', 'Core i5-10400', 'desktop', 'FCLGA1200', '7.55', '6 / 12', '2020', '65 W']
['1007', 'Ryzen 3 3100', 'desktop', 'AMD Socket AM4', '7.45', '4 / 8', '2020', '65 W']
['1008', 'Ryzen Embedded V3C14', 'desktop', 'AMD Socket FP7', '7.42', '4 / 8', '2022', '15 W']
['1010', 'Core i3-12100TE', 'desktop', 'Intel Socket 1700', '7.40', '4 / 8', '2022', '35 W']
['1012', 'Core i7-8700B', 'desktop', 'FCBGA1440', '7.39', '6 / 12', '2018', '65 W']
['1017', 'Ryzen 5 2600E', 'desktop', 'AMD Socket AM4', '7.35', '6 / 12', '2018', '65 W']
['1023', 'Core i3-13100E', 'desktop', 'Intel Socket 1700', '7.27', '4 / 8', '2023', '60 W']
['1028', 'Core i5-10600T', 'desktop', 'FCLGA1200', '7.17', '6 / 12', '2020', '35 W']
['1032', 'Core i7-6850K', 'desktop', 'FCLGA2011', '7.13', '6 / 12', '2016', '140 W']
['1038', 'Ryzen 3 4300GE', 'desktop', 'AMD Socket AM4', '7.01', '4 / 8', '2020', '35 W']
['1054', 'Ryzen 3 4100', 'desktop', 'AMD Socket AM4', '6.88', '4 / 8', '2022', '65 W']
['1056', 'Ryzen 3 PRO 4350GE', 'desktop', 'AMD Socket AM4', '6.83', '4 / 8', '2020', '35 W']
['1058', 'Ryzen 3 PRO 4350G', 'desktop', 'AMD Socket AM4', '6.81', '4 / 8', '2020', '65 W']
['1067', 'Core i7-6800K', 'desktop', 'FCLGA2011', '6.70', '6 / 12', '2016', '140 W']
['1069', 'Core i7-9700T', 'desktop', 'FCLGA1151', '6.67', '8 / 8', '2019', '35 W']
['1070', 'Core i5-9600KF', 'desktop', 'FCLGA1151', '6.67', '6 / 6', '2019', '95 W']
['1072', 'Core i5-9600K', 'desktop', 'FCLGA1151', '6.65', '6 / 6', '2018', '95 W']
['1075', 'Ryzen 3 PRO 4355GE', 'desktop', 'AMD Socket AM4', '6.59', '4 / 8', '2022', '35 W']
['1082', 'Core i5-9600', 'desktop', 'FCLGA1151', '6.51', '6 / 6', '2018', '65 W']
['1091', 'Core i7-5930K', 'desktop', 'FCLGA2011', '6.45', '6 / 12', '2014', '140 W']
['1092', 'Ryzen 3 4300G', 'desktop', 'AMD Socket AM4', '6.42', '4 / 8', '2020', '65 W']
['1093', 'Core i3-10325', 'desktop', 'FCLGA1200', '6.42', '4 / 8', '2021', '65 W']
['1097', 'Core i7-8700T', 'desktop', 'FCLGA1151', '6.38', '6 / 12', '2018', '35 W']
['1098', 'FX-9590', 'desktop', 'AMD Socket AM3+', '6.36', '8 / 8', '2013', '220 W']
['1100', 'Core i5-8600K', 'desktop', 'FCLGA1151', '6.35', '6 / 6', '2017', '95 W']
['1103', 'Core i5-10500T', 'desktop', 'FCLGA1200', '6.33', '6 / 12', '2020', '35 W']
['1107', 'Core i7-4960X', 'desktop', 'FCLGA2011', '6.26', '6 / 12', '2013', '130 W']
['1109', 'Core i3-10320', 'desktop', 'FCLGA1200', '6.25', '4 / 8', '2020', '91 W']
['1113', 'Core i5-8600', 'desktop', 'FCLGA1151', '6.23', '6 / 6', '2018', '65 W']
['1119', 'Core i5-9500F', 'desktop', 'FCLGA1151', '6.20', '6 / 6', '2019', '65 W']
['1123', 'Core i5-9500', 'desktop', 'FCLGA1151', '6.16', '6 / 6', '2018', '65 W']
['1129', 'Core i7-5820K', 'desktop', 'FCLGA2011', '6.14', '6 / 12', '2014', '140 W']
['1130', 'Core i5-10400T', 'desktop', 'FCLGA1200', '6.09', '6 / 12', '2020', '35 W']
['1137', 'Core i5-9600T', 'desktop', 'FCLGA1151', '6.03', '6 / 6', '2019', '35 W']
['1140', 'Core i7-7700K', 'desktop', 'FCLGA1151', '6.02', '4 / 8', '2017', '100 W']
['1141', 'Core i7-7740X', 'desktop', 'FCLGA2066', '6.00', '4 / 8', '2017', '112 W']
['1144', 'Core i5-8500', 'desktop', 'FCLGA1151', '5.96', '6 / 6', '2018', '65 W']
['1145', 'Core i3-10305', 'desktop', 'FCLGA1200', '5.94', '4 / 8', '2021', '65 W']
['1148', 'Core i5-9400F', 'desktop', 'FCLGA1151', '5.91', '6 / 6', '2019', '65 W']
['1149', 'Ryzen 5 2500X', 'desktop', 'AMD Socket AM4', '5.90', '4 / 8', '2018', '65 W']
['1150', 'Core i5-9400', 'desktop', 'FCLGA1151', '5.86', '6 / 6', '2018', '65 W']
['1152', 'Core i7-4930K', 'desktop', 'FCLGA2011', '5.86', '6 / 12', '2013', '130 W']
['1156', 'Core i5-8600T', 'desktop', 'FCLGA1151', '5.81', '6 / 6', '2018', '35 W']
['1157', 'Core i3-10300', 'desktop', 'FCLGA1200', '5.80', '4 / 8', '2020', '62 W']
['1164', 'Ryzen 5 3400G', 'desktop', 'AMD Socket AM4', '5.76', '4 / 8', '2019', '65 W']
['1165', 'Core i7-3970X Extreme Edition', 'desktop', '', '5.76', '6 / 12', '2012', '150 W']
['1167', 'Ryzen 5 PRO 3350G', 'desktop', 'AM4', '5.76', '4 / 8', '−', '65 W']
['1168', 'Core i5-8400', 'desktop', 'FCLGA1151', '5.76', '6 / 6', '2017', '65 W']
['1177', 'Ryzen 5 PRO 3400G', 'desktop', 'Socket AM4', '5.68', '4 / 8', '2019', '65 W']
['1178', 'Ryzen 5 1500X', 'desktop', 'AMD Socket AM4', '5.67', '4 / 8', '2017', '65 W']
['1186', 'Ryzen 5 3350G', 'desktop', 'AM4', '5.61', '4 / 8', '−', '65 W']
['1188', 'Core i3-10105F', 'desktop', 'FCLGA1200', '5.58', '4 / 8', '2021', '65 W']
['1189', 'Core i7-6700K', 'desktop', 'FCLGA1151', '5.58', '4 / 8', '2015', '91 W']
['1190', 'Core i5-8500B', 'desktop', 'FCBGA1440', '5.55', '6 / 6', '2018', '65 W']
['1192', 'Core i7-3960X Extreme Edition', 'desktop', '', '5.54', '6 / 12', '2011', '130 W']
['1194', 'Ryzen 5 3400GE', 'desktop', 'AMD Socket AM4', '5.53', '4 / 8', '2019', '35 W']
['1199', 'Ryzen 5 2400G', 'desktop', 'AMD Socket AM4', '5.45', '4 / 8', '2018', '65 W']
['1200', 'Core i3-10100F', 'desktop', 'FCLGA1200', '5.45', '4 / 8', '2020', '65 W']
['1203', 'Core i7-7700', 'desktop', 'FCLGA1151', '5.40', '4 / 8', '2017', '65 W']
['1204', 'Core i3-10100', 'desktop', 'FCLGA1200', '5.39', '4 / 8', '2020', '65 W']
['1206', 'Core i3-10105', 'desktop', 'FCLGA1200', '5.34', '4 / 8', '2021', '65 W']
['1207', 'Ryzen Embedded V1807B', 'desktop', 'AMD Socket FP5', '5.34', '4 / 8', '2018', '45 W']
['1208', 'Ryzen 5 PRO 2400G', 'desktop', 'AMD Socket AM4', '5.33', '4 / 8', '2018', '65 W']
['1212', 'Core i7-3970X', 'desktop', 'FCLGA2011', '5.32', '6 / 12', '2012', '150 W']
['1217', 'Ryzen Embedded R2544', 'desktop', 'AMD Socket FP5', '5.30', '4 / 8', '2022', '45 W']
['1220', 'Core i7-3960X', 'desktop', 'FCLGA2011', '5.26', '6 / 12', '2011', '130 W']
['1229', 'Core i5-9400T', 'desktop', 'FCLGA1151', '5.19', '6 / 6', '2018', '35 W']
['1244', 'Core i7-3930K', 'desktop', 'FCLGA2011', '5.12', '6 / 12', '2011', '130 W']
['1245', 'Core i5-9500T', 'desktop', 'FCLGA1151', '5.11', '6 / 6', '2018', '35 W']
['1247', 'Ryzen 5 PRO 3400GE', 'desktop', 'AMD Socket AM4', '5.09', '4 / 8', '2019', '35 W']
['1249', 'Core i3-10305T', 'desktop', 'FCLGA1200', '5.08', '4 / 8', '2021', '35 W']
['1250', 'Ryzen Embedded V1756B', 'desktop', 'AMD Socket FP5', '5.07', '4 / 8', '2018', '45 W']
['1257', 'Core i7-4790K', 'desktop', 'FCLGA1150', '5.04', '4 / 8', '2014', '88 W']
['1258', 'Core i7-6700', 'desktop', 'FCLGA1151', '5.04', '4 / 8', '2015', '65 W']
['1259', 'Core i3-13100TE', 'desktop', 'Intel Socket 1700', '5.03', '4 / 8', '2023', '35 W']
['1270', 'Core i3-10105T', 'desktop', 'FCLGA1200', '4.95', '4 / 8', '2021', '35 W']
['1273', 'Core i3-10300T', 'desktop', 'FCLGA1200', '4.92', '4 / 8', '2020', '35 W']
['1280', 'Core i7-5950HQ', 'desktop', 'FCBGA1364', '4.89', '4 / 8', '2015', '47 W']
['1284', 'Ryzen 5 1400', 'desktop', 'AMD Socket AM4', '4.83', '4 / 8', '2017', '65 W']
['1286', 'Core i5-8500T', 'desktop', 'FCLGA1151', '4.82', '6 / 6', '2018', '35 W']
['1287', 'Core i3-9350K', 'desktop', 'FCLGA1151', '4.81', '4 / 4', '2019', '91 W']
['1288', 'Core i7-5775C', 'desktop', 'FCLGA1150', '4.80', '4 / 8', '2015', '65 W']
['1290', 'Ryzen 5 PRO 2400GE', 'desktop', 'AMD Socket AM4', '4.79', '4 / 8', '2018', '35 W']
['1297', 'Ryzen 3 2300X', 'desktop', 'AMD Socket AM4', '4.74', '4 / 4', '2018', '65 W']
['1299', 'Core i7-7700T', 'desktop', 'FCLGA1151', '4.74', '4 / 8', '2017', '35 W']
['1302', 'Core i3-9350KF', 'desktop', 'FCLGA1151', '4.72', '4 / 4', '2019', '91 W']
['1303', 'Core i7-5775R', 'desktop', 'FCBGA1364', '4.71', '4 / 8', '2015', '65 W']
['1312', 'Ryzen 5 2400GE', 'desktop', 'AMD Socket AM4', '4.68', '4 / 8', '2018', '35 W']
['1319', 'Core i5-8400T', 'desktop', 'FCLGA1151', '4.65', '6 / 6', '2018', '35 W']
['1333', 'Core i3-9320', 'desktop', 'FCLGA1151', '4.59', '4 / 4', '2019', '62 W']
['1337', 'Ryzen 3 3200GE', 'desktop', 'AMD Socket AM4', '4.56', '4 / 4', '2019', '35 W']
['1345', 'Core i3-10100T', 'desktop', 'FCLGA1200', '4.54', '4 / 8', '2020', '35 W']
['1346', 'Core i7-4790', 'desktop', 'FCLGA1150', '4.53', '4 / 8', '2014', '84 W']
['1348', 'Processor 300', 'desktop', 'FCLGA1700', '4.53', '2 / 4', '2024', '46 W']
['1357', 'Core i7-4770K', 'desktop', 'FCLGA1150', '4.45', '4 / 8', '2013', '84 W']
['1358', 'Core i3-9300', 'desktop', 'FCLGA1151', '4.45', '4 / 4', '2019', '62 W']
['1360', 'Core i7-990X', 'desktop', 'FCLGA1366,LGA1366', '4.44', '6 / 12', '2011', '130 W']
['1361', 'Core i7-4771', 'desktop', 'FCLGA1150', '4.44', '4 / 8', '2013', '84 W']
['1364', 'Ryzen 3 3200G', 'desktop', 'AMD Socket AM4', '4.44', '4 / 4', '2019', '65 W']
['1365', 'Core i7-6700T', 'desktop', 'FCLGA1151', '4.44', '4 / 8', '2015', '35 W']
['1369', 'Core i7-4770', 'desktop', 'FCLGA1150', '4.41', '4 / 8', '2013', '84 W']
['1378', 'Core i5-7640X', 'desktop', 'FCLGA2066', '4.39', '4 / 4', '2017', '112 W']
['1380', 'Core i7-6820EQ', 'desktop', '', '4.38', '4 / 8', '2015', '45 W']
['1383', 'Core i7-4790S', 'desktop', 'FCLGA1150', '4.38', '4 / 8', '2014', '65 W']
['1384', 'Athlon Gold PRO 3150GE', 'desktop', 'AMD Socket AM4', '4.37', '4 / 4', '2020', '35 W']
['1390', 'Ryzen 3 1300X', 'desktop', 'AMD Socket AM4', '4.35', '4 / 4', '2017', '65 W']
['1396', 'Athlon Gold 3150G', 'desktop', 'AMD Socket AM4', '4.32', '4 / 4', '2020', '65 W']
['1400', 'Core i7-980', 'desktop', 'FCLGA1366,LGA1366', '4.29', '6 / 12', '2011', '130 W']
['1401', 'Core i3-8350K', 'desktop', 'FCLGA1151', '4.29', '4 / 4', '2017', '91 W']
['1402', 'Core i7-5850HQ', 'desktop', 'FCBGA1364', '4.29', '4 / 8', '2015', '47 W']
['1403', 'Ryzen 3 PRO 3200GE', 'desktop', 'AMD Socket AM4', '4.28', '4 / 4', '2019', '35 W']
['1407', 'Core i7-980X', 'desktop', 'FCLGA1366', '4.26', '6 / 12', '2010', '130 W']
['1410', 'Ryzen Embedded R2514', 'desktop', 'AMD Socket FP5', '4.26', '4 / 8', '2022', '15 W']
['1411', 'Core i5-7600K', 'desktop', 'FCLGA1151', '4.25', '4 / 4', '2017', '91 W']
['1414', 'Ryzen 3 PRO 3200G', 'desktop', 'Socket AM4', '4.24', '4 / 4', '2019', '65 W']
['1417', 'Core i3-9100E', 'desktop', 'Intel Socket 1151', '4.22', '4 / 4', '2018', '65 W']
['1418', 'Ryzen 3 2200G', 'desktop', 'AM4', '4.21', '4 / 4', '2018', '65 W']
['1419', 'Core i7-4770S', 'desktop', 'FCLGA1150', '4.21', '4 / 8', '2013', '65 W']
['1420', 'Core i3-9100F', 'desktop', 'FCLGA1151', '4.20', '4 / 4', '2019', '65 W']
['1421', 'Pentium Gold G7400', 'desktop', 'FCLGA1700', '4.20', '2 / 4', '2022', '46 W']
['1422', 'Ryzen Embedded V1605B', 'desktop', 'AMD Socket FP5', '4.19', '4 / 8', '2018', '15 W']
['1424', 'Ryzen 3 PRO 2200G', 'desktop', 'Socket AM4', '4.18', '4 / 4', '2018', '65 W']
['1430', 'Core i7-990X EE', 'desktop', 'LGA-1366', '4.13', '6 / 12', '−', '130 W']
['1432', 'Core i3-9100', 'desktop', 'FCLGA1151', '4.13', '4 / 4', '2018', '65 W']
['1433', 'FX-8120', 'desktop', 'AMD Socket AM3+', '4.12', '8 / 8', '2011', '125 W']
['1436', 'Core i7-4770R', 'desktop', 'FCBGA1364', '4.10', '4 / 8', '2013', '65 W']
['1441', 'Core i5-7600', 'desktop', 'FCLGA1151', '4.08', '4 / 4', '2017', '65 W']
['1442', 'Core i7-970', 'desktop', 'FCLGA1366', '4.08', '6 / 12', '2010', '130 W']
['1449', 'Core i7-4820K', 'desktop', 'FCLGA2011', '4.05', '4 / 8', '2013', '130 W']
['1451', 'Core i7-3770K', 'desktop', 'FCLGA1155', '4.04', '4 / 8', '2012', '77 W']
['1454', 'Ryzen 3 PRO 2200GE', 'desktop', 'AMD Socket AM4', '4.02', '4 / 4', '2018', '35 W']
['1457', 'Core i7-3770', 'desktop', 'FCLGA1155', '4.00', '4 / 8', '2012', '77 W']
['1458', 'Ryzen 3 1200', 'desktop', 'AMD Socket AM4', '4.00', '4 / 4', '2017', '65 W']
['1465', 'Core i5-7500', 'desktop', 'FCLGA1151', '3.97', '4 / 4', '2017', '65 W']
['1466', 'Core i7-4790T', 'desktop', 'FCLGA1150', '3.97', '4 / 8', '2014', '45 W']
['1468', 'Core i3-8300', 'desktop', 'FCLGA1151', '3.96', '4 / 4', '2018', '62 W']
['1474', 'Core i5-6600K', 'desktop', 'FCLGA1151', '3.94', '4 / 4', '2015', '91 W']
['1478', 'FX-9370', 'desktop', 'AMD Socket AM3+', '3.93', '8 / 8', '2013', '220 W']
['1488', 'Processor 300T', 'desktop', 'FCLGA1700', '3.87', '2 / 4', '2024', '35 W']
['1493', 'Core i7-3770S', 'desktop', 'FCLGA1155', '3.86', '4 / 8', '2012', '65 W']
['1497', 'Core i7-6700TE', 'desktop', 'Intel Socket 1151', '3.84', '4 / 8', '2015', '35 W']
['1498', 'FX-8370', 'desktop', 'AMD Socket AM3+', '3.84', '8 / 8', '2014', '125 W']
['1503', 'Core i3-9300T', 'desktop', 'FCLGA1151', '3.81', '4 / 4', '2019', '35 W']
['1505', 'Core i3-8100', 'desktop', 'FCLGA1151', '3.81', '4 / 4', '2017', '62 W']
['1506', 'Core i7-980X EE', 'desktop', 'LGA-1366', '3.80', '6 / 12', '−', '130 W']
['1513', 'Core i5-6600', 'desktop', 'FCLGA1151', '3.78', '4 / 4', '2015', '35 W']
['1516', 'Core i7-5700HQ', 'desktop', 'FCBGA1364', '3.76', '4 / 8', '2015', '47 W']
['1517', 'Ryzen Embedded V1404I', 'desktop', '', '3.75', '4 / 8', '−', '15 W']
['1524', 'Ryzen Embedded R2314', 'desktop', 'AMD Socket FP5', '3.71', '4 / 4', '2022', '15 W']
['1525', 'FX-8350', 'desktop', 'AMD Socket AM3+', '3.71', '8 / 8', '2012', '125 W']
['1532', 'Core i7-4770T', 'desktop', 'FCLGA1150', '3.66', '4 / 8', '2013', '45 W']
['1533', 'Ryzen 3 2200GE', 'desktop', 'AMD Socket AM4', '3.66', '4 / 4', '2018', '35 W']
['1534', 'Core i5-7600T', 'desktop', 'FCLGA1151', '3.65', '4 / 4', '2017', '35 W']
['1543', 'Core i7-3820', 'desktop', 'FCLGA2011', '3.60', '4 / 8', '2012', '130 W']
['1546', 'Core i3-8300T', 'desktop', 'FCLGA1151', '3.59', '4 / 4', '2018', '35 W']
['1547', 'Phenom II X6 1100T BE', 'desktop', 'AMD Socket AM3', '3.59', '6 / 6', '2010', '125 W']
['1548', 'Core i7-2700K', 'desktop', 'LGA1155', '3.59', '4 / 8', '2011', '95 W']
['1552', 'Core i5-7440EQ', 'desktop', '', '3.56', '4 / 4', '2017', '45 W']
['1557', 'Athlon Gold PRO 3150G', 'desktop', 'AMD Socket AM4', '3.56', '4 / 4', '2020', '65 W']
['1558', 'Core i5-4690K', 'desktop', 'FCLGA1150', '3.56', '4 / 4', '2014', '88 W']
['1569', 'Core i5-5675C', 'desktop', 'FCLGA1150', '3.52', '4 / 4', '2015', '65 W']
['1572', 'Core i5-6500', 'desktop', 'FCLGA1151', '3.51', '4 / 4', '2015', '65 W']
['1577', 'Core i5-6600T', 'desktop', 'FCLGA1151', '3.49', '4 / 4', '2015', '35 W']
['1578', 'Core i5-5675R', 'desktop', 'FCBGA1364', '3.48', '4 / 4', '2015', '65 W']
['1581', 'Core i5-4690', 'desktop', 'FCLGA1150', '3.48', '4 / 4', '2014', '84 W']
['1583', 'Core i5-4670K', 'desktop', 'FCLGA1150', '3.48', '4 / 4', '2013', '84 W']
['1584', 'Core i7-6822EQ', 'desktop', '', '3.46', '4 / 8', '2015', '25 W']
['1586', 'Pentium Gold G7400T', 'desktop', 'FCLGA1700', '3.46', '2 / 4', '2022', '35 W']
['1588', 'Core i3-9100T', 'desktop', 'FCLGA1151', '3.45', '4 / 4', '2018', '35 W']
['1590', 'Core i5-4690S', 'desktop', 'FCLGA1150', '3.45', '4 / 4', '2014', '65 W']
['1594', 'Core i7-4785T', 'desktop', 'FCLGA1150', '3.44', '4 / 8', '2013', '35 W']
['1595', 'Core i5-4670', 'desktop', 'FCLGA1150', '3.43', '4 / 4', '2013', '84 W']
['1599', 'Core i7-2600K', 'desktop', 'LGA1155', '3.42', '4 / 8', '2011', '95 W']
['1600', 'Core i5-7400', 'desktop', 'FCLGA1151', '3.42', '4 / 4', '2017', '65 W']
['1603', 'Core i7-3770T', 'desktop', 'FCLGA1155', '3.40', '4 / 8', '2012', '45 W']
['1605', 'FX-8320', 'desktop', 'AMD Socket AM3+', '3.40', '8 / 8', '2012', '125 W']
['1607', 'Core i5-6400', 'desktop', 'FCLGA1151', '3.38', '4 / 4', '2015', '65 W']
['1610', 'Core i5-6440EQ', 'desktop', '', '3.36', '4 / 4', '2015', '45 W']
['1612', 'Core i5-4590', 'desktop', 'FCLGA1150', '3.35', '4 / 4', '2014', '84 W']
['1613', 'Core i5-6402P', 'desktop', 'FCLGA1151', '3.35', '4 / 4', '2015', '65 W']
['1617', 'Core i7-2600', 'desktop', 'LGA1155', '3.34', '4 / 8', '2011', '95 W']
['1620', 'FX-8300', 'desktop', 'AMD Socket AM3+', '3.33', '8 / 8', '2012', '95 W']
['1621', 'FX-8370E', 'desktop', 'AMD Socket AM3+', '3.33', '8 / 8', '2014', '95 W']
['1630', 'FX-8150', 'desktop', 'AMD Socket AM3+', '3.30', '8 / 8', '2011', '125 W']
['1631', 'Core i3-8100T', 'desktop', 'FCLGA1151', '3.30', '4 / 4', '2018', '35 W']
['1636', 'Core i5-4670R', 'desktop', 'FCBGA1364', '3.27', '4 / 4', '2013', '65 W']
['1637', 'Core i5-4570', 'desktop', 'FCLGA1150', '3.27', '4 / 4', '2013', '84 W']
['1639', 'Core i5-7500T', 'desktop', 'FCLGA1151', '3.25', '4 / 4', '2017', '35 W']
['1640', 'Core i5-4670S', 'desktop', 'FCLGA1150', '3.25', '4 / 4', '2013', '65 W']
['1650', 'Core i5-4590S', 'desktop', 'FCLGA1150', '3.21', '4 / 4', '2014', '65 W']
['1653', 'Core i7-4765T', 'desktop', 'FCLGA1150', '3.20', '4 / 8', '2013', '35 W']
['1654', 'Core i5-5575R', 'desktop', 'FCBGA1364', '3.18', '4 / 4', '2015', '65 W']
['1662', 'Core i5-4570S', 'desktop', 'FCLGA1150', '3.14', '4 / 4', '2013', '65 W']
['1667', 'Core i7-4770TE', 'desktop', 'Intel Socket 1150', '3.11', '4 / 8', '2013', '45 W']
['1669', 'Phenom II X6 1055T (95W)', 'desktop', 'AMD Socket AM3', '3.10', '6 / 6', '2010', '95 W']
['1671', 'Core i5-3570K', 'desktop', 'FCLGA1155', '3.10', '4 / 4', '2012', '77 W']
['1672', 'FX-8320E', 'desktop', 'AMD Socket AM3+', '3.10', '8 / 8', '2014', '95 W']
['1673', 'Core i3-7350K', 'desktop', 'FCLGA1151', '3.09', '2 / 4', '2017', '60 W']
['1674', 'Core i5-3570', 'desktop', 'FCLGA1155', '3.08', '4 / 4', '2012', '77 W']
['1678', 'Core i5-4460', 'desktop', 'FCLGA1150', '3.06', '4 / 4', '2014', '84 W']
['1681', 'FX-8140', 'desktop', 'AMD Socket AM3+', '3.03', '8 / 8', '2012', '95 W']
['1682', 'Core i5-7442EQ', 'desktop', '', '3.02', '4 / 4', '2017', '25 W']
['1683', 'Core i3-7320', 'desktop', 'FCLGA1151', '3.01', '2 / 4', '2017', '51 W']
['1686', 'Core i5-3550', 'desktop', 'FCLGA1155', '2.99', '4 / 4', '2012', '77 W']
['1687', 'Core i5-4440', 'desktop', 'FCLGA1150', '2.99', '4 / 4', '2013', '84 W']
['1688', 'Core i5-6500TE', 'desktop', 'Intel Socket 1151', '2.98', '4 / 4', '2015', '35 W']
['1689', 'Core i5-6500T', 'desktop', 'FCLGA1151', '2.97', '4 / 4', '2015', '35 W']
['1693', 'Core i5-7400T', 'desktop', 'FCLGA1151', '2.95', '4 / 4', '2017', '35 W']
['1699', 'Core i5-3470', 'desktop', 'FCLGA1155', '2.92', '4 / 4', '2012', '77 W']
['1700', 'Core i5-4430', 'desktop', 'FCLGA1150', '2.91', '4 / 4', '2013', '84 W']
['1703', 'Core i5-3570S', 'desktop', 'FCLGA1155', '2.90', '4 / 4', '2012', '65 W']
['1707', 'Athlon Silver PRO 3125GE', 'desktop', 'AMD Socket AM4', '2.89', '2 / 4', '2020', '35 W']
['1708', 'Ryzen Embedded V1500B', 'desktop', '', '2.89', '4 / 8', '−', '16 W']
['1710', 'Core i5-4460S', 'desktop', 'FCLGA1150', '2.88', '4 / 4', '2014', '65 W']
['1712', 'Core i7-2600S', 'desktop', 'LGA1155', '2.88', '4 / 8', '2011', '65 W']
['1713', 'FX-6350', 'desktop', 'AMD Socket AM3+', '2.88', '6 / 6', '2013', '125 W']
['1714', 'Core 2 Extreme QX9770', 'desktop', 'LGA775', '2.88', '4 / 4', '2008', '136 W']
['1715', 'Core i5-4690T', 'desktop', 'FCLGA1150', '2.88', '4 / 4', '2014', '45 W']
['1716', 'Core i5-4570R', 'desktop', 'FCBGA1364', '2.85', '4 / 4', '2013', '65 W']
['1718', 'Athlon Silver 3050GE', 'desktop', 'AMD Socket AM4', '2.84', '2 / 4', '2020', '35 W']
['1720', 'Athlon 240GE', 'desktop', 'AMD Socket AM4', '2.83', '2 / 4', '2018', '35 W']
['1721', 'Core i3-7300', 'desktop', 'FCLGA1151', '2.83', '2 / 4', '2017', '51 W']
['1722', 'Core i5-3450', 'desktop', 'FCLGA1155', '2.81', '4 / 4', '2012', '77 W']
['1723', 'Pentium Gold G6605', 'desktop', 'FCLGA1200', '2.80', '2 / 4', '2021', '58 W']
['1724', 'Core i3-6320', 'desktop', 'FCLGA1151', '2.80', '2 / 4', '2015', '51 W']
['1725', 'Core i5-6442EQ', 'desktop', '', '2.80', '4 / 4', '2015', '25 W']
['1726', 'Celeron G6900', 'desktop', 'FCLGA1700', '2.80', '2 / 2', '2022', '46 W']
